date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:21	26/26	------	200	untouched ('OK')	text/plain	etag:%221a-5c8249374e9ce%22	https://www.duoback.co.kr/robots.txt		(from )
21:40:21	387733/387733	------	200	untouched ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:35:45%20GMT	https://www.duoback.co.kr/duoback	D:/gowoon/duoback/www.duoback.co.kr/duoback.html	(from )
21:40:22	7744/7744	---M--	200	added ('OK')	image/x-icon	etag:%221e40-5b85f7eaba7c0%22	https://www.duoback.co.kr//data/icon/favicon/faviconFile.ico	D:/gowoon/duoback/www.duoback.co.kr/data/icon/favicon/faviconFile.ico	(from https://www.duoback.co.kr/duoback)
21:40:22	0/0	------	200	untouched ('OK')	text/css	etag:%220-5b56425421c80%22	https://www.duoback.co.kr/data/font/font.css	D:/gowoon/duoback/www.duoback.co.kr/data/font/font.css	(from https://www.duoback.co.kr/duoback)
21:40:22	94843/94843	---M--	200	added ('OK')	application/javascript	etag:%221727b-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/jquery/jquery.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/jquery/jquery.min.js	(from https://www.duoback.co.kr/duoback)
21:40:22	211253/211253	---M--	200	added ('OK')	application/javascript	etag:%2233935-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/jquery/jquery-ui.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/jquery/jquery-ui.min.js	(from https://www.duoback.co.kr/duoback)
21:40:22	10525/10525	---M--	200	added ('OK')	application/javascript	etag:%22291d-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery.poshytip.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery.poshytip.min.js	(from https://www.duoback.co.kr/duoback)
21:40:22	7188/7188	---M--	200	added ('OK')	application/javascript	etag:%221c14-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery.activity-indicator-1.0.0.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery.activity-indicator-1.0.0.min.js	(from https://www.duoback.co.kr/duoback)
21:40:23	1988/1988	---M--	200	added ('OK')	application/javascript	etag:%227c4-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery.cookie.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery.cookie.js	(from https://www.duoback.co.kr/duoback)
21:40:23	1499/1499	------	200	untouched ('OK')	text/css	etag:W/%225db-5kP9NMF1Z/XwNVZSZBWIFIqBLJg%22	https://cdn.jsdelivr.net/gh/moonspam/NanumBarunGothic@latest/nanumbarungothicsubset.css	D:/gowoon/duoback/cdn.jsdelivr.net/gh/moonspam/NanumBarunGothic@latest/nanumbarungothicsubset.css	(from https://www.duoback.co.kr/duoback)
21:40:23	36929/36929	------	200	untouched ('OK')	text/css	etag:%229041-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/jqueryui/black-tie/jquery-ui-1.8.16.custom.css	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/jqueryui/black-tie/jquery-ui-1.8.16.custom.css	(from https://www.duoback.co.kr/duoback)
21:40:23	6799/6799	---M--	200	added ('OK')	application/javascript	etag:%221a8f-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery.slides.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery.slides.min.js	(from https://www.duoback.co.kr/duoback)
21:40:23	5482/5482	---M--	200	added ('OK')	application/javascript	etag:%22156a-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery.placeholder.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery.placeholder.js	(from https://www.duoback.co.kr/duoback)
21:40:24	40362/40362	---M--	200	added ('OK')	application/javascript	etag:%229daa-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/validate/jquery.validate.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/validate/jquery.validate.js	(from https://www.duoback.co.kr/duoback)
21:40:24	8149/8149	------	200	untouched ('OK')	text/css	etag:%221fd5-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/slick/slick.css	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/slick/slick.css	(from https://www.duoback.co.kr/duoback)
21:40:24	1542/1542	---M--	200	added ('OK')	application/javascript	etag:%22606-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/ezmark/js/jquery.ezmark.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/ezmark/js/jquery.ezmark.min.js	(from https://www.duoback.co.kr/duoback)
21:40:24	6151/6151	---M--	200	added ('OK')	application/javascript	etag:%221807-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/custom-select-box.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/custom-select-box.js	(from https://www.duoback.co.kr/duoback)
21:40:24	3618/3618	---M--	200	added ('OK')	application/javascript	etag:%22e22-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/custom-mobile-pagination.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/custom-mobile-pagination.js	(from https://www.duoback.co.kr/duoback)
21:40:25	42864/42864	---M--	200	added ('OK')	application/javascript	etag:%22a770-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/slick/slick.min.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/slick/slick.min.js	(from https://www.duoback.co.kr/duoback)
21:40:25	6986/6986	------	200	untouched ('OK')	text/css	etag:%221b4a-5b56425421c80%22	https://www.duoback.co.kr/data/design/goods_info_style.css	D:/gowoon/duoback/www.duoback.co.kr/data/design/goods_info_style.css	(from https://www.duoback.co.kr/duoback)
21:40:25	22121/22121	---M--	200	added ('OK')	application/javascript	etag:%225669-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery_swipe/jquery.event.swipe.js	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery_swipe/jquery.event.swipe.js	(from https://www.duoback.co.kr/duoback)
21:40:25	286976/286976	---M--	200	added ('OK')	application/javascript	etag:%2246100-5b681ea7beda0%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/swiper.min.js	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/swiper.min.js	(from https://www.duoback.co.kr/duoback)
21:40:25	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Feb%202022%2012:35:55%20GMT	http://cdn.jsdelivr.net/npm/mobile-detect@1.4.5/mobile-detect.min.js	D:/gowoon/duoback/cdn.jsdelivr.net/npm/mobile-detect@1.4.5/mobile-detect.min.21.delayed	(from https://www.duoback.co.kr/duoback)
21:40:25	248/248	------	200	untouched ('OK')	text/css	etag:%22f8-5b56425421c80%22	https://www.duoback.co.kr/data/design/goods_info_user.css	D:/gowoon/duoback/www.duoback.co.kr/data/design/goods_info_user.css	(from https://www.duoback.co.kr/duoback)
21:40:25	34136/34136	------	200	untouched ('OK')	text/css	etag:%228558-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/lib.css	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/lib.css	(from https://www.duoback.co.kr/duoback)
21:40:25	442120/442120	------	200	untouched ('OK')	text/css	etag:%226bf08-5d2ac041218dd%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/common.css?v1.0	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/commonff3e.css	(from https://www.duoback.co.kr/duoback)
21:40:25	31109/31109	------	200	untouched ('OK')	text/css	etag:%227985-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/board.css	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/board.css	(from https://www.duoback.co.kr/duoback)
21:40:25	15678/15678	------	200	untouched ('OK')	text/css	etag:%223d3e-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/buttons.css	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/buttons.css	(from https://www.duoback.co.kr/duoback)
21:40:25	39585/39585	---M-Z	200	added ('OK')	application/javascript	etag:W/%229aa1-zgivJpHUGixSkXUcsZ5+L9bJDkI%22	https://cdn.jsdelivr.net/npm/mobile-detect@1.4.5/mobile-detect.min.js	D:/gowoon/duoback/cdn.jsdelivr.net/npm/mobile-detect@1.4.5/mobile-detect.min.js	(from https://www.duoback.co.kr/duoback)
21:40:26	3925/3925	------	200	untouched ('OK')	text/css	etag:%22f55-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/mobile_pagination.css	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/mobile_pagination.css	(from https://www.duoback.co.kr/duoback)
21:40:26	0/0	------	200	untouched ('OK')	text/css	date:Sun,%2006%20Feb%202022%2012:35:50%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206213545	D:/gowoon/duoback/www.duoback.co.kr/link/cssd4e8.css	(from https://www.duoback.co.kr/duoback)
21:40:26	243/243	------	200	untouched ('OK')	text/css	etag:%22f3-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/user.css	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/user.css	(from https://www.duoback.co.kr/duoback)
21:40:26	368460/368460	------	200	untouched ('OK')	text/css	etag:%2259f4c-5d65d96a9a167%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/ab_custom.css?v1.0	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/ab_customff3e.css	(from https://www.duoback.co.kr/duoback)
21:40:26	4771/4771	------	200	untouched ('OK')	text/css	etag:%2212a3-5d2ac2f27be9d%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/dev.css?	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/css/devd41d.css	(from https://www.duoback.co.kr/duoback)
21:40:26	18333/18333	------	200	untouched ('OK')	text/css	etag:%22479d-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/touchSlider/swiper.css	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/touchSlider/swiper.css	(from https://www.duoback.co.kr/duoback)
21:40:26	1602/1602	------	200	untouched ('OK')	text/css	etag:%22642-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery_swipe/jquery_swipe.css	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery_swipe/jquery_swipe.css	(from https://www.duoback.co.kr/duoback)
21:40:27	9308/9308	---MCZ	200	added ('OK')	text/javascript	etag:W/%224237098772a65ec7f431ba347b10f100%22	http://widgets.cre.ma/duoback.co.kr/mobile/init.js	D:/gowoon/duoback/widgets.cre.ma/duoback.co.kr/mobile/init.js	(from https://www.duoback.co.kr/duoback)
21:40:27	9540/9540	---M--	200	added ('OK')	text/javascript	etag:W/%2291262bcb818df8eaeae6926219e0f335%22	http://widgets.cre.ma/duoback.co.kr/init.js	D:/gowoon/duoback/widgets.cre.ma/duoback.co.kr/init.js	(from https://www.duoback.co.kr/duoback)
21:40:27	156/156	------	400	error ('Bad%20Request')	text/html	date:Sun,%2006%20Feb%202022%2012:35:58%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/gowoon/duoback/www.googletagmanager.com/gtm.255445.delayed	(from https://www.duoback.co.kr/duoback)
21:40:28	3205/3205	---M--	200	added ('OK')	application/javascript	etag:%22c85-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/js/dev-tools.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/dev-toolsf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:31	23448/23448	---M--	200	added ('OK')	application/javascript	etag:%225b98-5bec851274128%22	https://www.duoback.co.kr/app/javascript/js/common.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/commonf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:32	9130/9130	---M--	200	added ('OK')	application/javascript	etag:%2223aa-5b66a228f5e38%22	https://www.duoback.co.kr/app/javascript/js/common-mobile.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/common-mobilef8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:32	32714/32714	---M--	200	added ('OK')	application/javascript	etag:%227fca-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/js/design.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/designf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:32	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	http://www.google-analytics.com/analytics.js	D:/gowoon/duoback/www.google-analytics.com/analytics.js	(from https://www.duoback.co.kr/duoback)
21:40:32	47149/47149	---M--	200	added ('OK')	application/javascript	etag:%22b82d-5d2af66a8c6c0%22	https://www.duoback.co.kr/app/javascript/js/front-layout.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/front-layoutf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:32	86154/86154	---M--	200	added ('OK')	application/javascript	etag:%221508a-5d72c551c3c80%22	https://www.duoback.co.kr/app/javascript/js/goods-display_mobile.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/goods-display_mobilef8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:32	3143/3143	---M--	200	added ('OK')	application/javascript	etag:%22c47-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/js/base64.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/base64f8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:33	12029/12029	---M--	200	added ('OK')	application/javascript	etag:%222efd-5d72c043a0f40%22	https://www.duoback.co.kr/app/javascript/js/skin-responsive.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/skin-responsivef8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:33	90665/90665	---M--	200	added ('OK')	application/javascript	etag:%2216229-5d7469f82107c%22	https://www.duoback.co.kr/data/js/language/L10n_KR.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/js/language/L10n_KRf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:33	2182/2182	---M--	200	added ('OK')	application/javascript	etag:%22886-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/jquery.event.drag-1.5.min.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/jquery.event.drag-1.5.minf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:33	11749/11749	---M--	200	added ('OK')	application/javascript	etag:%222de5-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/jquery.touchSlider.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/jquery.touchSliderf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:34	6935/6935	---M--	200	added ('OK')	application/javascript	etag:%221b17-5d2ad9a75b7f4%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/responsive.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/responsivef8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:34	12453/12453	---M--	200	added ('OK')	application/javascript	etag:%2230a5-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/script.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/scriptf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:34	22015/22015	---M--	200	added ('OK')	application/javascript	etag:%2255ff-5b59f81b36b00%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/search_ver2.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/search_ver2f8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:34	662/662	---M--	200	added ('OK')	application/javascript	etag:%22296-5b66a81228100%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/user.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/common/userf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:34	52075/52075	---M--	200	added ('OK')	application/javascript	etag:%22cb6b-5b56425421c80%22	https://www.duoback.co.kr/app/javascript/plugin/jquery.bxslider.js?v=40ab8bcfa0f789f4f2c4	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/plugin/jquery.bxsliderf8c2.js	(from https://www.duoback.co.kr/duoback)
21:40:35	101516/101516	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2006%20Feb%202022%2012:37:15%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/gowoon/duoback/connect.facebook.net/en_US/fbevents.js	(from https://www.duoback.co.kr/duoback)
21:40:35	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2006%20Feb%202022%2012:37:15%20GMT	https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index	(from https://www.duoback.co.kr/duoback)
21:40:35	4722/4722	---M--	200	added ('OK')	image/svg+xml	etag:%221272-5d4f8b8c78917%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo1.svg	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo1.svg	(from https://www.duoback.co.kr/duoback)
21:40:35	8571/8571	---M--	200	added ('OK')	image/svg+xml	etag:%22217b-5d4f8b8c76201%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo2.svg	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo2.svg	(from https://www.duoback.co.kr/duoback)
21:40:36	81380/81380	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:15%20GMT	https://www.duoback.co.kr/promotion/event_detail?parent=770	D:/gowoon/duoback/www.duoback.co.kr/promotion/event_detaile5e3.html	(from https://www.duoback.co.kr/duoback)
21:40:36	87781/87781	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:16%20GMT	https://www.duoback.co.kr/member/login	D:/gowoon/duoback/www.duoback.co.kr/member/login.html	(from https://www.duoback.co.kr/duoback)
21:40:37	81809/81809	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:16%20GMT	https://www.duoback.co.kr/member/agreement	D:/gowoon/duoback/www.duoback.co.kr/member/agreement.html	(from https://www.duoback.co.kr/duoback)
21:40:37	144/144	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:16%20GMT	https://www.duoback.co.kr/mypage/wish	D:/gowoon/duoback/www.duoback.co.kr/mypage/mypage_zzim.html	(from https://www.duoback.co.kr/duoback)
21:40:37	84721/84721	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:17%20GMT	https://www.duoback.co.kr/order/cart	D:/gowoon/duoback/www.duoback.co.kr/order/cart.html	(from https://www.duoback.co.kr/duoback)
21:40:37	139/139	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:17%20GMT	https://www.duoback.co.kr/mypage	D:/gowoon/duoback/www.duoback.co.kr/mypage.html	(from https://www.duoback.co.kr/duoback)
21:40:38	94952/94952	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:17%20GMT	https://www.duoback.co.kr/service/cs?designMode=1	D:/gowoon/duoback/www.duoback.co.kr/service/cs8998.html	(from https://www.duoback.co.kr/duoback)
21:40:38	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2006%20Feb%202022%2012:37:17%20GMT	https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index	(from https://www.duoback.co.kr/duoback)
21:40:38	5090/5090	---M--	200	added ('OK')	image/svg+xml	etag:%2213e2-5d4f8b8c66033%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo_m1.svg	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo_m1.svg	(from https://www.duoback.co.kr/duoback)
21:40:38	8982/8982	---M--	200	added ('OK')	image/svg+xml	etag:%222316-5d4f8b8c6603b%22	https://www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo_m2.svg	D:/gowoon/duoback/www.duoback.co.kr/data/skin/responsive_ver1_default_gl_1/images/design/logo_m2.svg	(from https://www.duoback.co.kr/duoback)
21:40:39	78212/78212	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:18%20GMT	https://www.duoback.co.kr/goods/catalog?code=0002	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog5366.html	(from https://www.duoback.co.kr/duoback)
21:40:39	77114/77114	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:18%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020001	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog4c8e.html	(from https://www.duoback.co.kr/duoback)
21:40:39	77072/77072	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:19%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020005	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogc3b8.html	(from https://www.duoback.co.kr/duoback)
21:40:39	77048/77048	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:19%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020002	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogf103.html	(from https://www.duoback.co.kr/duoback)
21:40:40	77072/77072	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:19%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020010	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog1bad.html	(from https://www.duoback.co.kr/duoback)
21:40:40	76992/76992	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:19%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020007	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog5eef.html	(from https://www.duoback.co.kr/duoback)
21:40:40	76989/76989	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:20%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020006	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog4882.html	(from https://www.duoback.co.kr/duoback)
21:40:40	77040/77040	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:20%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020009	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogc5e2.html	(from https://www.duoback.co.kr/duoback)
21:40:41	77120/77120	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:20%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020011	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog0a76.html	(from https://www.duoback.co.kr/duoback)
21:40:41	77101/77101	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:20%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020012	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog05fe.html	(from https://www.duoback.co.kr/duoback)
21:40:41	77096/77096	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:20%20GMT	https://www.duoback.co.kr/goods/catalog?code=00020013	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogdfcb.html	(from https://www.duoback.co.kr/duoback)
21:40:42	77788/77788	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:21%20GMT	https://www.duoback.co.kr/goods/catalog?code=0013	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogb0e9.html	(from https://www.duoback.co.kr/duoback)
21:40:42	77019/77019	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:21%20GMT	https://www.duoback.co.kr/goods/catalog?code=00130001	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogbcc6.html	(from https://www.duoback.co.kr/duoback)
21:40:42	77019/77019	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:21%20GMT	https://www.duoback.co.kr/goods/catalog?code=00130002	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogc0d9.html	(from https://www.duoback.co.kr/duoback)
21:40:42	76992/76992	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:22%20GMT	https://www.duoback.co.kr/goods/catalog?code=00130003	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog8ba4.html	(from https://www.duoback.co.kr/duoback)
21:40:42	77040/77040	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:22%20GMT	https://www.duoback.co.kr/goods/catalog?code=00130004	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog24cd.html	(from https://www.duoback.co.kr/duoback)
21:40:43	77048/77048	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:22%20GMT	https://www.duoback.co.kr/goods/catalog?code=00130005	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog6619.html	(from https://www.duoback.co.kr/duoback)
21:40:43	77152/77152	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:22%20GMT	https://www.duoback.co.kr/goods/catalog?code=00130006	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogdf7f.html	(from https://www.duoback.co.kr/duoback)
21:40:43	78064/78064	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:23%20GMT	https://www.duoback.co.kr/goods/catalog?code=0001	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog762d.html	(from https://www.duoback.co.kr/duoback)
21:40:43	77531/77531	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:23%20GMT	https://www.duoback.co.kr/goods/catalog?code=00010001	D:/gowoon/duoback/www.duoback.co.kr/goods/catalog6408.html	(from https://www.duoback.co.kr/duoback)
21:40:43	76303/76303	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2012:37:23%20GMT	https://www.duoback.co.kr/goods/catalog?code=000100010001	D:/gowoon/duoback/www.duoback.co.kr/goods/catalogadb4.html	(from https://www.duoback.co.kr/duoback)
